id,gene1,gene2,score
9606.ENSP00000246657,CCR7,CD8A,0.941
9606.ENSP00000246657,CCR7,CCL17,0.932
9606.ENSP00000246657,CCR7,CXCL11,0.93
9606.ENSP00000246657,CCR7,CD27,0.923
9606.ENSP00000246657,CCR7,IL7R,0.922
9606.ENSP00000246657,CCR7,GNAQ,0.92
9606.ENSP00000246657,CCR7,CCR2,0.918
9606.ENSP00000246657,CCR7,CX3CL1,0.915
9606.ENSP00000246657,CCR7,CXCL16,0.914
9606.ENSP00000246657,CCR7,CD69,0.905
9606.ENSP00000246657,CCR7,CXCL3,0.903
9606.ENSP00000246657,CCR7,CXCL8,0.9
9606.ENSP00000247178,ATG14,RB1CC1,0.999
9606.ENSP00000247178,ATG14,SNAP29,0.999
9606.ENSP00000247178,ATG14,BECN2,0.999
9606.ENSP00000247178,ATG14,STX17,0.999
9606.ENSP00000247178,ATG14,PIK3R4,0.999
9606.ENSP00000247178,ATG14,NRBF2,0.999
9606.ENSP00000247178,ATG14,ULK1,0.999
9606.ENSP00000247178,ATG14,PIK3C3,0.999
9606.ENSP00000247178,ATG14,UVRAG,0.999
9606.ENSP00000247178,ATG14,BECN1,0.999
9606.ENSP00000247178,ATG14,AMBRA1,0.998
9606.ENSP00000247178,ATG14,ATG101,0.994
9606.ENSP00000247178,ATG14,GABARAPL2,0.994
9606.ENSP00000247178,ATG14,GABARAP,0.993
9606.ENSP00000247178,ATG14,GABARAPL1,0.993
9606.ENSP00000247178,ATG14,ATG13,0.989
9606.ENSP00000247178,ATG14,ULK2,0.985
9606.ENSP00000247178,ATG14,RUBCN,0.984
9606.ENSP00000247178,ATG14,VAMP8,0.96
9606.ENSP00000247178,ATG14,ATG5,0.96
9606.ENSP00000247178,ATG14,ATG16L1,0.953
9606.ENSP00000247178,ATG14,ATG7,0.951
9606.ENSP00000247178,ATG14,SH3GLB1,0.947
9606.ENSP00000247178,ATG14,ATG12,0.945
9606.ENSP00000247178,ATG14,WIPI2,0.935
9606.ENSP00000247178,ATG14,BCL2,0.929
9606.ENSP00000247178,ATG14,SNAPIN,0.926
9606.ENSP00000247461,CANX,PDIA3,0.999
9606.ENSP00000247461,CANX,CALR,0.999
9606.ENSP00000247461,CANX,HSPA5,0.998
9606.ENSP00000247461,CANX,TAPBP,0.996
9606.ENSP00000247461,CANX,HSP90B1,0.99
9606.ENSP00000247461,CANX,EDEM1,0.986
9606.ENSP00000247461,CANX,VCP,0.967
9606.ENSP00000247461,CANX,P4HB,0.966
9606.ENSP00000247461,CANX,OS9,0.958
9606.ENSP00000247461,CANX,GANAB,0.953
9606.ENSP00000247461,CANX,MOGS,0.952
9606.ENSP00000247461,CANX,PACS2,0.948
9606.ENSP00000247461,CANX,ERLEC1,0.947
9606.ENSP00000247461,CANX,PPIB,0.943
9606.ENSP00000247461,CANX,BCAP31,0.938
9606.ENSP00000247461,CANX,CFTR,0.936
9606.ENSP00000247461,CANX,UGGT1,0.935
9606.ENSP00000247461,CANX,PDIA4,0.931
9606.ENSP00000247461,CANX,SSR1,0.93
9606.ENSP00000247461,CANX,EBI3,0.926
9606.ENSP00000247461,CANX,RPN2,0.924
9606.ENSP00000247461,CANX,FUNDC1,0.918
9606.ENSP00000247461,CANX,SEL1L,0.918
9606.ENSP00000247461,CANX,SEC61A1,0.914
9606.ENSP00000247461,CANX,PRKCSH,0.911
9606.ENSP00000247461,CANX,TOMM20,0.905
9606.ENSP00000247461,CANX,UGGT2,0.9
9606.ENSP00000250405,BCL2L2,BCL2L11,0.999
9606.ENSP00000250405,BCL2L2,PMAIP1,0.998
9606.ENSP00000250405,BCL2L2,BMF,0.996
9606.ENSP00000250405,BCL2L2,BIK,0.991
9606.ENSP00000250405,BCL2L2,MCL1,0.988
9606.ENSP00000250405,BCL2L2,BECN1,0.987
9606.ENSP00000250405,BCL2L2,HRK,0.98
9606.ENSP00000250405,BCL2L2,BBC3,0.979
9606.ENSP00000250405,BCL2L2,BAK1,0.959
9606.ENSP00000250405,BCL2L2,BAD,0.933
9606.ENSP00000250405,BCL2L2,BCL2L1,0.933
9606.ENSP00000250405,BCL2L2,BID,0.932
9606.ENSP00000250405,BCL2L2,BAX,0.93
9606.ENSP00000250617,ARHGEF6,GIT1,0.999
9606.ENSP00000250617,ARHGEF6,PARVB,0.999
9606.ENSP00000250617,ARHGEF6,GIT2,0.998
9606.ENSP00000250617,ARHGEF6,PAK1,0.995
9606.ENSP00000250617,ARHGEF6,PAK3,0.993
9606.ENSP00000250617,ARHGEF6,ARHGEF7,0.99
9606.ENSP00000250617,ARHGEF6,PAK2,0.989
9606.ENSP00000250617,ARHGEF6,CDC42,0.985
9606.ENSP00000250617,ARHGEF6,PXN,0.974
9606.ENSP00000250617,ARHGEF6,RAC2,0.966
9606.ENSP00000250617,ARHGEF6,PAK4,0.964
9606.ENSP00000250617,ARHGEF6,PAK6,0.935
9606.ENSP00000250617,ARHGEF6,PAK5,0.934
9606.ENSP00000250617,ARHGEF6,ARHGEF1,0.931
9606.ENSP00000250617,ARHGEF6,NCK1,0.93
9606.ENSP00000250617,ARHGEF6,RAC3,0.927
9606.ENSP00000250617,ARHGEF6,ARHGEF12,0.926
9606.ENSP00000250617,ARHGEF6,RRAS2,0.916
9606.ENSP00000250617,ARHGEF6,RRAS,0.912
9606.ENSP00000250617,ARHGEF6,KRAS,0.912
9606.ENSP00000250617,ARHGEF6,HRAS,0.908
9606.ENSP00000250617,ARHGEF6,MRAS,0.908
9606.ENSP00000250617,ARHGEF6,NRAS,0.904
9606.ENSP00000251535,ALOX12,PTGS1,0.96
9606.ENSP00000251535,ALOX12,PTGS2,0.947
9606.ENSP00000251535,ALOX12,CYP4F3,0.933
9606.ENSP00000251535,ALOX12,CYP2J2,0.931
9606.ENSP00000251535,ALOX12,CYP4F2,0.922
9606.ENSP00000251535,ALOX12,CYP2E1,0.922
9606.ENSP00000251535,ALOX12,ALOX12B,0.921
9606.ENSP00000251535,ALOX12,CYP4A11,0.92
9606.ENSP00000251535,ALOX12,ALOX15B,0.919
9606.ENSP00000251535,ALOX12,CYP2C9,0.919
9606.ENSP00000251535,ALOX12,CYP2C19,0.915
9606.ENSP00000251535,ALOX12,ALOX5,0.914
9606.ENSP00000251535,ALOX12,CYP2U1,0.913
9606.ENSP00000251535,ALOX12,CYP4A22,0.913
9606.ENSP00000251535,ALOX12,CYP4F8,0.911
9606.ENSP00000251535,ALOX12,CYP2C8,0.91
9606.ENSP00000251535,ALOX12,CYP2B6,0.906
9606.ENSP00000251535,ALOX12,ALOX15,0.906
9606.ENSP00000252729,CACNG6,CACNB4,0.949
9606.ENSP00000252729,CACNG6,CACNG7,0.933
9606.ENSP00000252729,CACNG6,CACNA1S,0.927
9606.ENSP00000252729,CACNG6,CACNA2D1,0.916
9606.ENSP00000252729,CACNG6,CACNG4,0.915
9606.ENSP00000252729,CACNG6,CACNG8,0.912
9606.ENSP00000252729,CACNG6,CACNB3,0.909
9606.ENSP00000252729,CACNG6,CACNG3,0.908
9606.ENSP00000252729,CACNG6,CACNA1F,0.902
9606.ENSP00000252729,CACNG6,CACNA1C,0.901
9606.ENSP00000252729,CACNG6,CACNA2D4,0.901
9606.ENSP00000252729,CACNG6,CACNA1D,0.901
9606.ENSP00000254691,CARD6,RIPK2,0.997
9606.ENSP00000254900,BRD8,EP400,0.999
9606.ENSP00000254900,BRD8,DMAP1,0.999
9606.ENSP00000254900,BRD8,MEAF6,0.998
9606.ENSP00000254900,BRD8,YEATS4,0.998
9606.ENSP00000254900,BRD8,TRRAP,0.998
9606.ENSP00000254900,BRD8,KAT5,0.998
9606.ENSP00000254900,BRD8,MORF4L1,0.998
9606.ENSP00000254900,BRD8,ING3,0.997
9606.ENSP00000254900,BRD8,RUVBL2,0.997
9606.ENSP00000254900,BRD8,RUVBL1,0.995
9606.ENSP00000254900,BRD8,MRGBP,0.994
9606.ENSP00000254900,BRD8,ACTL6A,0.993
9606.ENSP00000254900,BRD8,MORF4L2,0.991
9606.ENSP00000254900,BRD8,MBTD1,0.99
9606.ENSP00000254900,BRD8,VPS72,0.987
9606.ENSP00000254900,BRD8,EPC2,0.983
9606.ENSP00000254900,BRD8,EPC1,0.957
9606.ENSP00000254900,BRD8,ANP32E,0.95
9606.ENSP00000254900,BRD8,KAT8,0.941
9606.ENSP00000254900,BRD8,ACTB,0.927
9606.ENSP00000254900,BRD8,NFRKB,0.917
9606.ENSP00000254900,BRD8,MCRS1,0.915
9606.ENSP00000254900,BRD8,MSL1,0.915
9606.ENSP00000254900,BRD8,YY1,0.909
9606.ENSP00000254900,BRD8,INO80B,0.908
9606.ENSP00000254900,BRD8,INO80,0.908
9606.ENSP00000254900,BRD8,MSL3,0.905
9606.ENSP00000254900,BRD8,ACTR8,0.905
9606.ENSP00000254900,BRD8,TFPT,0.905
9606.ENSP00000254900,BRD8,ACTR5,0.901
9606.ENSP00000254900,BRD8,H2AZ1,0.901
9606.ENSP00000254900,BRD8,MSL2,0.9
9606.ENSP00000254900,BRD8,UCHL5,0.9
9606.ENSP00000254900,BRD8,INO80C,0.9
9606.ENSP00000254900,BRD8,INO80E,0.9
9606.ENSP00000255192,BHMT2,MAT1A,0.981
9606.ENSP00000255192,BHMT2,AHCY,0.979
9606.ENSP00000255192,BHMT2,CTH,0.979
9606.ENSP00000255192,BHMT2,AHCYL2,0.973
9606.ENSP00000255192,BHMT2,MAT2A,0.973
9606.ENSP00000255192,BHMT2,CBS,0.97
9606.ENSP00000255192,BHMT2,AHCYL1,0.97
9606.ENSP00000255192,BHMT2,BHMT,0.967
9606.ENSP00000255192,BHMT2,MTHFR,0.952
9606.ENSP00000255192,BHMT2,MAT2B,0.95
9606.ENSP00000255192,BHMT2,MTR,0.95
9606.ENSP00000255192,BHMT2,KYAT3,0.94
9606.ENSP00000255192,BHMT2,TAT,0.938
9606.ENSP00000255192,BHMT2,DMGDH,0.932
9606.ENSP00000255192,BHMT2,KYAT1,0.923
9606.ENSP00000255192,BHMT2,IL4I1,0.904
9606.ENSP00000256015,BTG1,CNOT7,0.937
9606.ENSP00000256925,CABLES1,CDK5,0.969
9606.ENSP00000256925,CABLES1,CDK3,0.945
9606.ENSP00000256925,CABLES1,WEE1,0.936
9606.ENSP00000257430,APC,CSNK1A1,0.999
9606.ENSP00000257430,APC,GSK3B,0.999
9606.ENSP00000257430,APC,AXIN1,0.999
9606.ENSP00000257430,APC,CTNNB1,0.999
9606.ENSP00000257430,APC,AXIN2,0.999
9606.ENSP00000257430,APC,ARHGEF4,0.999
9606.ENSP00000257430,APC,AMER1,0.998
9606.ENSP00000257430,APC,BTRC,0.998
9606.ENSP00000257430,APC,GSK3A,0.997
9606.ENSP00000257430,APC,DVL1,0.989
9606.ENSP00000257430,APC,SPATA13,0.983
9606.ENSP00000257430,APC,JUP,0.98
9606.ENSP00000257430,APC,CTNNA1,0.975
9606.ENSP00000257430,APC,SIAH1,0.973
9606.ENSP00000257430,APC,CTBP1,0.965
9606.ENSP00000257430,APC,ASAP1,0.964
9606.ENSP00000257430,APC,DVL2,0.964
9606.ENSP00000257430,APC,TCF7,0.956
9606.ENSP00000257430,APC,KHDRBS1,0.954
9606.ENSP00000257430,APC,MAPRE1,0.952
9606.ENSP00000257430,APC,CTNNBIP1,0.951
9606.ENSP00000257430,APC,SKP1,0.944
9606.ENSP00000257430,APC,ZRANB1,0.936
9606.ENSP00000257430,APC,DVL3,0.931
9606.ENSP00000257430,APC,PTPN13,0.929
9606.ENSP00000257430,APC,CDH1,0.92
9606.ENSP00000257430,APC,APC2,0.911
9606.ENSP00000257430,APC,TBL1X,0.908
9606.ENSP00000257430,APC,TBL1XR1,0.903
9606.ENSP00000257430,APC,LRP5,0.903
9606.ENSP00000257430,APC,TBL1Y,0.902
9606.ENSP00000257430,APC,CSNK1A1L,0.902
9606.ENSP00000257430,APC,CACYBP,0.9
9606.ENSP00000257749,BACH2,MAF,0.993
9606.ENSP00000257749,BACH2,MAFG,0.981
9606.ENSP00000257749,BACH2,MAFK,0.98
9606.ENSP00000257749,BACH2,MAFF,0.955
9606.ENSP00000258494,ALDH1L2,MTHFD1,0.976
9606.ENSP00000258494,ALDH1L2,MTHFD2,0.975
9606.ENSP00000258494,ALDH1L2,SHMT1,0.974
9606.ENSP00000258494,ALDH1L2,SHMT2,0.971
9606.ENSP00000258494,ALDH1L2,MTHFD2L,0.969
9606.ENSP00000258494,ALDH1L2,DHFR,0.952
9606.ENSP00000258494,ALDH1L2,ALDH1L1,0.95
9606.ENSP00000258494,ALDH1L2,DHFR2,0.946
9606.ENSP00000258494,ALDH1L2,MTR,0.943
9606.ENSP00000258494,ALDH1L2,GART,0.94
9606.ENSP00000258494,ALDH1L2,AMT,0.934
9606.ENSP00000258494,ALDH1L2,FTCD,0.922
9606.ENSP00000259008,BRIP1,BRCA1,0.999
9606.ENSP00000259008,BRIP1,MLH1,0.999
9606.ENSP00000259008,BRIP1,BARD1,0.999
9606.ENSP00000259008,BRIP1,TOPBP1,0.999
9606.ENSP00000259008,BRIP1,BRCA2,0.998
9606.ENSP00000259008,BRIP1,PALB2,0.998
9606.ENSP00000259008,BRIP1,MRE11,0.998
9606.ENSP00000259008,BRIP1,NBN,0.998
9606.ENSP00000259008,BRIP1,FANCD2,0.997
9606.ENSP00000259008,BRIP1,FANCI,0.994
9606.ENSP00000259008,BRIP1,PMS2,0.993
9606.ENSP00000259008,BRIP1,FANCM,0.969
9606.ENSP00000259008,BRIP1,MMS19,0.961
9606.ENSP00000259008,BRIP1,RAD51,0.951
9606.ENSP00000259008,BRIP1,BLM,0.95
9606.ENSP00000259008,BRIP1,RAD51C,0.941
9606.ENSP00000259008,BRIP1,RPA1,0.938
9606.ENSP00000259008,BRIP1,ATM,0.933
9606.ENSP00000259008,BRIP1,CHEK1,0.933
9606.ENSP00000259008,BRIP1,FANCB,0.921
9606.ENSP00000259008,BRIP1,WRN,0.915
9606.ENSP00000259008,BRIP1,FANCC,0.913
9606.ENSP00000259008,BRIP1,FANCL,0.912
9606.ENSP00000259008,BRIP1,FANCA,0.907
9606.ENSP00000259008,BRIP1,SLX4,0.907
9606.ENSP00000259008,BRIP1,CLSPN,0.904
9606.ENSP00000259008,BRIP1,RBBP8,0.902
9606.ENSP00000259089,BLK,FAM167A,0.978
9606.ENSP00000259089,BLK,CD79A,0.956
9606.ENSP00000259089,BLK,CD79B,0.921
9606.ENSP00000259089,BLK,BANK1,0.912
9606.ENSP00000260408,ADAM10,TSPAN33,0.987
9606.ENSP00000260408,ADAM10,DLG1,0.982
9606.ENSP00000260408,ADAM10,TSPAN14,0.977
9606.ENSP00000260408,ADAM10,TSPAN5,0.973
9606.ENSP00000260408,ADAM10,ADAM17,0.958
9606.ENSP00000260408,ADAM10,HBEGF,0.954
9606.ENSP00000260408,ADAM10,TSPAN15,0.952
9606.ENSP00000260408,ADAM10,APP,0.95
9606.ENSP00000260408,ADAM10,EFNA2,0.932
9606.ENSP00000260408,ADAM10,NOTCH1,0.924
9606.ENSP00000260408,ADAM10,BACE1,0.922
9606.ENSP00000260408,ADAM10,PSEN1,0.905
9606.ENSP00000260947,BARD1,UIMC1,0.999
9606.ENSP00000260947,BARD1,RAD51,0.999
9606.ENSP00000260947,BARD1,RBBP8,0.999
9606.ENSP00000260947,BARD1,BRCA2,0.999
9606.ENSP00000260947,BARD1,MRE11,0.999
9606.ENSP00000260947,BARD1,ABRAXAS1,0.999
9606.ENSP00000260947,BARD1,BRCA1,0.999
9606.ENSP00000260947,BARD1,BABAM2,0.999
9606.ENSP00000260947,BARD1,BRIP1,0.999
9606.ENSP00000260947,BARD1,BRCC3,0.999
9606.ENSP00000260947,BARD1,TOPBP1,0.998
9606.ENSP00000260947,BARD1,NBN,0.998
9606.ENSP00000260947,BARD1,BABAM1,0.998
9606.ENSP00000260947,BARD1,CSTF1,0.997
9606.ENSP00000260947,BARD1,RAD50,0.997
9606.ENSP00000260947,BARD1,BAP1,0.994
9606.ENSP00000260947,BARD1,PALB2,0.987
9606.ENSP00000260947,BARD1,UBE2D3,0.983
9606.ENSP00000260947,BARD1,TP53,0.982
9606.ENSP00000260947,BARD1,H2AC8,0.981
9606.ENSP00000260947,BARD1,H4C6,0.981
9606.ENSP00000260947,BARD1,RNF2,0.98
9606.ENSP00000260947,BARD1,H2BC21,0.978
9606.ENSP00000260947,BARD1,UBC,0.97
9606.ENSP00000260947,BARD1,RAD51C,0.967
9606.ENSP00000260947,BARD1,UBE2S,0.961
9606.ENSP00000260947,BARD1,OLA1,0.958
9606.ENSP00000260947,BARD1,H2BC11,0.956
9606.ENSP00000260947,BARD1,H2BC12,0.955
9606.ENSP00000260947,BARD1,MDC1,0.954
9606.ENSP00000260947,BARD1,UBB,0.954
9606.ENSP00000260947,BARD1,RPS27A,0.953
9606.ENSP00000260947,BARD1,UBE2D1,0.953
9606.ENSP00000260947,BARD1,H2AC13,0.953
9606.ENSP00000260947,BARD1,UBA52,0.953
9606.ENSP00000260947,BARD1,H2AC6,0.951
9606.ENSP00000260947,BARD1,H3C1,0.946
9606.ENSP00000260947,BARD1,ATM,0.946
9606.ENSP00000260947,BARD1,RAD51D,0.94
9606.ENSP00000260947,BARD1,CHEK2,0.937
9606.ENSP00000260947,BARD1,UBE2C,0.936
9606.ENSP00000260947,BARD1,XRCC6,0.936
9606.ENSP00000260947,BARD1,H3C12,0.935
9606.ENSP00000260947,BARD1,RING1,0.926
9606.ENSP00000260947,BARD1,MSH6,0.925
9606.ENSP00000260947,BARD1,BMI1,0.924
9606.ENSP00000260947,BARD1,CDC16,0.92
9606.ENSP00000260947,BARD1,ANAPC11,0.917
9606.ENSP00000260947,BARD1,H3C2,0.916
9606.ENSP00000260947,BARD1,ANAPC2,0.916
9606.ENSP00000260947,BARD1,ANAPC4,0.916
9606.ENSP00000260947,BARD1,ANAPC5,0.915
9606.ENSP00000260947,BARD1,CDC27,0.914
9606.ENSP00000260947,BARD1,H3C10,0.914
9606.ENSP00000260947,BARD1,H3C3,0.914
9606.ENSP00000260947,BARD1,H4C3,0.913
9606.ENSP00000260947,BARD1,H3C6,0.913
9606.ENSP00000260947,BARD1,CDC23,0.913
9606.ENSP00000260947,BARD1,H2AC17,0.912
9606.ENSP00000260947,BARD1,H3C8,0.912
9606.ENSP00000260947,BARD1,H3C4,0.911
9606.ENSP00000260947,BARD1,CUL7,0.911
9606.ENSP00000260947,BARD1,H3C7,0.911
9606.ENSP00000260947,BARD1,H3C11,0.911
9606.ENSP00000260947,BARD1,ANAPC1,0.91
9606.ENSP00000260947,BARD1,H4C2,0.91
9606.ENSP00000260947,BARD1,PCGF2,0.91
9606.ENSP00000260947,BARD1,CBX8,0.909
9606.ENSP00000260947,BARD1,H4C13,0.909
9606.ENSP00000260947,BARD1,H2AC4,0.909
9606.ENSP00000260947,BARD1,H2AC16,0.908
9606.ENSP00000260947,BARD1,H2AC11,0.908
9606.ENSP00000260947,BARD1,RNF8,0.908
9606.ENSP00000260947,BARD1,H4C4,0.907
9606.ENSP00000260947,BARD1,H4C15,0.907
9606.ENSP00000260947,BARD1,H4C14,0.907
9606.ENSP00000260947,BARD1,H4C1,0.907
9606.ENSP00000260947,BARD1,H4C12,0.907
9606.ENSP00000260947,BARD1,CDC26,0.907
9606.ENSP00000260947,BARD1,H4C11,0.907
9606.ENSP00000260947,BARD1,H4C8,0.907
9606.ENSP00000260947,BARD1,H4C5,0.907
9606.ENSP00000260947,BARD1,H4-16,0.907
9606.ENSP00000260947,BARD1,H4C9,0.907
9606.ENSP00000260947,BARD1,ANAPC7,0.906
9606.ENSP00000260947,BARD1,H2AC15,0.906
9606.ENSP00000260947,BARD1,PHC1,0.905
9606.ENSP00000260947,BARD1,BCOR,0.905
9606.ENSP00000260947,BARD1,XRCC3,0.905
9606.ENSP00000260947,BARD1,ANAPC10,0.904
9606.ENSP00000260947,BARD1,CBX2,0.904
9606.ENSP00000260947,BARD1,CBX4,0.903
9606.ENSP00000260947,BARD1,ANAPC16,0.903
9606.ENSP00000260947,BARD1,ANAPC13,0.902
9606.ENSP00000260947,BARD1,PHC2,0.901
9606.ENSP00000260947,BARD1,PCGF6,0.901
9606.ENSP00000260947,BARD1,ANAPC15,0.901
9606.ENSP00000260947,BARD1,PHC3,0.9
9606.ENSP00000261200,ABCC9,KCNJ8,0.999
9606.ENSP00000261200,ABCC9,KCNJ11,0.999
9606.ENSP00000261254,CCND2,CDK4,0.999
9606.ENSP00000261254,CCND2,CDK6,0.999
9606.ENSP00000261254,CCND2,CDKN1A,0.999
9606.ENSP00000261254,CCND2,CDKN1B,0.999
9606.ENSP00000261254,CCND2,CDK2,0.995
9606.ENSP00000261254,CCND2,CDKN1C,0.994
9606.ENSP00000261254,CCND2,RBL2,0.99
9606.ENSP00000261254,CCND2,CDKN2A,0.99
9606.ENSP00000261254,CCND2,RB1,0.988
9606.ENSP00000261254,CCND2,PCNA,0.971
9606.ENSP00000261254,CCND2,CDKN2C,0.963
9606.ENSP00000261254,CCND2,CDKN2D,0.963
9606.ENSP00000261254,CCND2,CDKN2B,0.962
9606.ENSP00000261254,CCND2,CDC25A,0.955
9606.ENSP00000261254,CCND2,CDK5,0.951
9606.ENSP00000261254,CCND2,CCND1,0.942
9606.ENSP00000261254,CCND2,GSK3B,0.938
9606.ENSP00000261254,CCND2,CCND3,0.937
9606.ENSP00000261254,CCND2,RBL1,0.924
9606.ENSP00000261733,ALDH2,ADH1B,0.995
9606.ENSP00000261733,ALDH2,ADH1C,0.989
9606.ENSP00000261733,ALDH2,MAOA,0.982
9606.ENSP00000261733,ALDH2,ADH4,0.979
9606.ENSP00000261733,ALDH2,AOC3,0.976
9606.ENSP00000261733,ALDH2,ADH1A,0.975
9606.ENSP00000261733,ALDH2,MAOB,0.975
9606.ENSP00000261733,ALDH2,ADH7,0.968
9606.ENSP00000261733,ALDH2,AOC2,0.968
9606.ENSP00000261733,ALDH2,ADH6,0.965
9606.ENSP00000261733,ALDH2,ADH5,0.965
9606.ENSP00000261733,ALDH2,ALDH6A1,0.961
9606.ENSP00000261733,ALDH2,ACSS2,0.954
9606.ENSP00000261733,ALDH2,ACSS1,0.951
9606.ENSP00000261733,ALDH2,ALDH1B1,0.945
9606.ENSP00000261733,ALDH2,ABAT,0.945
9606.ENSP00000261733,ALDH2,AKR1A1,0.944
9606.ENSP00000261733,ALDH2,AKR1B1,0.944
9606.ENSP00000261733,ALDH2,AGXT2,0.942
9606.ENSP00000261733,ALDH2,EHHADH,0.94
9606.ENSP00000261733,ALDH2,HIBADH,0.939
9606.ENSP00000261733,ALDH2,AOC1,0.939
9606.ENSP00000261733,ALDH2,GAD1,0.933
9606.ENSP00000261733,ALDH2,ALDH3A2,0.932
9606.ENSP00000261733,ALDH2,AKR1B10,0.93
9606.ENSP00000261733,ALDH2,ACSF3,0.93
9606.ENSP00000261733,ALDH2,GAD2,0.927
9606.ENSP00000261733,ALDH2,GATM,0.925
9606.ENSP00000261733,ALDH2,BBOX1,0.924
9606.ENSP00000261733,ALDH2,AVP,0.923
9606.ENSP00000261733,ALDH2,GADL1,0.923
9606.ENSP00000261733,ALDH2,CYP4A11,0.923
9606.ENSP00000261733,ALDH2,UPB1,0.92
9606.ENSP00000261733,ALDH2,CYP4A22,0.919
9606.ENSP00000261733,ALDH2,GLYCTK,0.918
9606.ENSP00000261733,ALDH2,ASMT,0.915
9606.ENSP00000261733,ALDH2,CNDP2,0.912
9606.ENSP00000261733,ALDH2,CNDP1,0.91
9606.ENSP00000261733,ALDH2,ACOT12,0.907
9606.ENSP00000261733,ALDH2,ACOX1,0.906
9606.ENSP00000261733,ALDH2,ACADS,0.906
9606.ENSP00000261733,ALDH2,ACYP2,0.906
9606.ENSP00000261733,ALDH2,CARNS1,0.906
9606.ENSP00000261733,ALDH2,ACYP1,0.9
9606.ENSP00000262030,ATP5F1B,ATP5F1A,0.999
9606.ENSP00000262030,ATP5F1B,ATP5PD,0.999
9606.ENSP00000262030,ATP5F1B,MT-ATP6,0.999
9606.ENSP00000262030,ATP5F1B,ATP5PF,0.999
9606.ENSP00000262030,ATP5F1B,ATP5PO,0.999
9606.ENSP00000262030,ATP5F1B,ATP5ME,0.999
9606.ENSP00000262030,ATP5F1B,ATP5MF,0.999
9606.ENSP00000262030,ATP5F1B,ATP5PB,0.999
9606.ENSP00000262030,ATP5F1B,ATP5MG,0.999
9606.ENSP00000262030,ATP5F1B,ATP5F1D,0.999
9606.ENSP00000262030,ATP5F1B,ATP5F1C,0.999
9606.ENSP00000262030,ATP5F1B,ATP5F1E,0.999
9606.ENSP00000262030,ATP5F1B,ATP5MD,0.997
9606.ENSP00000262030,ATP5F1B,ATP5MPL,0.995
9606.ENSP00000262030,ATP5F1B,ATP5MC3,0.995
9606.ENSP00000262030,ATP5F1B,ATP5MC1,0.995
9606.ENSP00000262030,ATP5F1B,MT-ATP8,0.995
9606.ENSP00000262030,ATP5F1B,ATP5MC2,0.99
9606.ENSP00000262030,ATP5F1B,H7C0C1_HUMAN,0.985
9606.ENSP00000262030,ATP5F1B,ATPAF1,0.983
9606.ENSP00000262030,ATP5F1B,ATPAF2,0.981
9606.ENSP00000262030,ATP5F1B,ATP6V1B2,0.98
9606.ENSP00000262030,ATP5F1B,NDUFS1,0.977
9606.ENSP00000262030,ATP5F1B,CYC1,0.976
9606.ENSP00000262030,ATP5F1B,NDUFS2,0.97
9606.ENSP00000262030,ATP5F1B,UQCRC1,0.969
9606.ENSP00000262030,ATP5F1B,ATP5IF1,0.966
9606.ENSP00000262030,ATP5F1B,SLC25A3,0.964
9606.ENSP00000262030,ATP5F1B,ATP5MGL,0.964
9606.ENSP00000262030,ATP5F1B,ATP6V1E1,0.961
9606.ENSP00000262030,ATP5F1B,ATP6V1A,0.96
9606.ENSP00000262030,ATP5F1B,COX4I1,0.952
9606.ENSP00000262030,ATP5F1B,COX5A,0.952
9606.ENSP00000262030,ATP5F1B,NDUFA9,0.95
9606.ENSP00000262030,ATP5F1B,UQCRC2,0.942
9606.ENSP00000262030,ATP5F1B,ATP6V1B1,0.942
9606.ENSP00000262030,ATP5F1B,NDUFA10,0.938
9606.ENSP00000262030,ATP5F1B,MDH2,0.921
9606.ENSP00000262030,ATP5F1B,GBE1,0.918
9606.ENSP00000262030,ATP5F1B,CS,0.917
9606.ENSP00000262030,ATP5F1B,SDHA,0.917
9606.ENSP00000262030,ATP5F1B,ATP6V1G1,0.916
9606.ENSP00000262030,ATP5F1B,UQCRFS1,0.914
9606.ENSP00000262053,ATF1,RPS6KA5,0.96
9606.ENSP00000262053,ATF1,CREB1,0.947
9606.ENSP00000262053,ATF1,ATF2,0.946
9606.ENSP00000262053,ATF1,CREB3L2,0.93
9606.ENSP00000262320,AXIN1,BTRC,0.999
9606.ENSP00000262320,AXIN1,GSK3A,0.999
9606.ENSP00000262320,AXIN1,CTNNB1,0.999
9606.ENSP00000262320,AXIN1,DVL1,0.999
9606.ENSP00000262320,AXIN1,AXIN2,0.999
9606.ENSP00000262320,AXIN1,LRP6,0.999
9606.ENSP00000262320,AXIN1,APC,0.999
9606.ENSP00000262320,AXIN1,CSNK1A1,0.999
9606.ENSP00000262320,AXIN1,GSK3B,0.999
9606.ENSP00000262320,AXIN1,DVL2,0.999
9606.ENSP00000262320,AXIN1,AMER1,0.999
9606.ENSP00000262320,AXIN1,LRP5,0.999
9606.ENSP00000262320,AXIN1,TNKS,0.998
9606.ENSP00000262320,AXIN1,SIAH1,0.996
9606.ENSP00000262320,AXIN1,TNKS2,0.996
9606.ENSP00000262320,AXIN1,STK11,0.993
9606.ENSP00000262320,AXIN1,CSNK1E,0.993
9606.ENSP00000262320,AXIN1,ADAR,0.993
9606.ENSP00000262320,AXIN1,APC2,0.993
